Sat Mar 14 09:58:09 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426327734,347,603.9910,574.70,1.32,833841,30189,789078,3.9250,233.5850,72.0760,43.0660,73.72,347,0
1426327741,349,642.1800,557.70,81.51,838647,30363,793626,2.6830,234.4080,68.8770,44.4150,72.49,349,0
1426327747,351,610.0040,575.00,1.32,843453,30537,798174,5.6370,224.8060,75.6930,42.9790,70.51,351,0
1426327754,353,630.0270,560.00,1.28,848259,30711,802722,3.5190,223.6570,73.7990,42.5710,75.55,353,0
1426327761,355,676.7780,536.70,80.40,853065,30885,807270,4.3220,251.8670,72.8140,43.4050,79.89,355,0
1426327767,357,641.0670,557.30,1.28,857871,31059,811818,4.5600,251.6690,72.1540,43.2790,79.83,357,0
1426327775,359,759.7460,511.50,133.74,862677,31233,816366,6.9056,211.3910,68.3830,42.4040,75.15,359,0
1426327784,361,879.3310,448.90,375.05,867483,31407,820914,4.0688,203.4400,67.0930,41.1390,73.82,361,0
1426327792,363,785.2930,505.30,127.39,872289,31581,825462,5.7287,230.2340,70.9810,42.6390,72.98,363,0
1426327799,365,656.1570,555.90,1.28,877095,31755,830010,4.7640,241.7530,71.4480,44.2140,81.78,365,0
1426327805,367,649.9380,565.50,1.30,881901,31929,834558,5.6280,247.4400,69.0980,39.3480,79.84,367,0
1426327812,369,690.1980,546.70,83.05,886707,32103,839106,5.9880,254.1770,74.2290,40.6180,80.22,369,0
1426327822,371,938.7250,443.80,357.74,891513,32277,843654,3.0499,273.3510,67.2340,42.4430,70.13,371,0
1426327828,373,651.7060,572.00,1.31,896319,32451,848202,5.0540,275.8070,76.3180,41.6390,79.84,373,0
1426327835,375,677.0980,553.50,1.27,901125,32625,852750,4.4705,257.4940,72.8410,46.0020,80.83,375,0
1426327842,377,681.6100,552.60,1.27,905931,32799,857298,5.5900,249.8420,75.8620,44.9480,82.09,377,0
1426327849,379,681.7880,555.50,1.27,910737,32973,861846,8.2780,246.9680,76.9370,43.5100,82.32,379,0
1426327857,381,775.4230,517.70,151.71,915543,33147,866394,6.1310,260.0420,71.7330,43.4680,76.09,381,0
1426327864,383,707.2950,551.90,86.14,920349,33321,870942,3.5824,271.2760,79.3900,43.2350,75.17,383,0
1426327872,385,719.8280,542.60,88.80,925155,33495,875490,5.3060,263.9800,80.1570,44.1500,78.83,385,0
1426327879,387,695.3370,556.90,1.27,929961,33669,880038,5.4430,272.7760,72.4840,45.3230,82.09,387,0
1426327886,389,710.5310,547.30,1.25,934767,33843,884586,7.2290,310.2280,76.2580,45.4320,83.42,389,0
1426327896,391,919.0420,506.10,126.06,939573,34017,889134,5.2058,267.8100,73.2740,38.7150,80.51,391,0
1426327904,393,856.2650,496.10,223.51,944379,34191,893682,6.2000,221.9270,74.3680,40.3070,73.38,393,0
1426327912,395,742.2140,546.10,78.84,949185,34365,898230,5.7934,269.9620,71.0730,42.4310,80.63,395,0
1426327919,397,712.9210,557.30,1.28,953991,34539,902778,5.6290,277.6230,74.2760,45.8310,83.30,397,0
1426327926,399,708.3500,563.90,1.29,958797,34713,907326,8.3700,318.6760,86.8330,48.6530,77.95,399,0
1426327934,401,705.5490,568.40,1.30,963603,34887,911874,6.9340,309.7530,79.6940,44.8530,81.00,401,0
1426327945,403,1141.3170,466.00,146.50,968409,35061,916422,5.6572,253.5310,65.2960,38.2420,79.03,403,0
1426327955,405,942.3330,498.20,117.30,973215,35235,920970,5.9899,269.4710,78.9310,45.5620,79.18,405,0
1426327962,407,732.5040,555.20,1.27,978021,35409,925518,8.8450,267.6110,78.2270,46.2790,81.40,407,0
1426327970,409,738.0390,553.80,1.27,982827,35583,930066,7.7950,284.9480,80.5540,48.3890,81.61,409,0
1426327977,411,715.8930,573.70,1.32,987633,35757,934614,7.0880,277.9740,76.6940,39.0260,80.88,411,0
1426327985,413,754.4610,557.40,87.96,992439,35931,939162,5.9030,285.8720,83.4520,45.5520,77.57,413,0
1426327992,415,736.4220,563.40,1.29,997245,36105,943710,6.2070,303.6260,84.0870,43.2960,80.89,415,0
1426328000,417,748.2580,556.80,1.28,1002051,36279,948258,7.9750,301.0750,78.4880,44.7530,82.30,417,0
1426328008,419,738.1930,567.90,1.30,1006857,36453,952806,8.5310,302.4160,82.5470,44.7200,80.86,419,0
1426328015,421,765.6440,556.80,93.52,1011663,36627,957354,6.7950,287.5000,84.0200,45.1060,78.48,421,0
1426328023,423,735.0240,575.20,1.32,1016469,36801,961902,6.2010,364.3840,83.7200,49.7930,79.43,423,0
1426328033,425,1004.4840,509.80,129.78,1021275,36975,966450,6.8113,291.3000,78.0600,42.3920,79.25,425,0
1426328041,427,772.2680,552.60,1.27,1026081,37149,970998,9.3770,342.1400,87.6110,50.8990,80.35,427,0
1426328049,429,763.6690,562.30,1.29,1030887,37323,975546,11.2240,339.1620,81.5280,52.1430,80.96,429,0
1426328059,431,969.6360,516.70,137.35,1035693,37497,980094,7.0143,355.1990,76.6270,44.5600,81.53,431,0
1426328067,433,805.8440,544.20,91.23,1040499,37671,984642,8.2910,339.2380,88.1050,44.9580,80.85,433,0
1426328075,435,809.9490,543.20,92.05,1045305,37845,989190,7.5180,345.2630,88.5460,48.0390,81.24,435,0
1426328083,437,774.0630,564.40,1.29,1050111,38019,993738,9.4310,353.6960,90.0380,47.2200,78.08,437,0
1426328093,439,997.1600,532.50,34.46,1054917,38193,998286,6.4943,330.5710,77.2310,45.2650,81.39,439,0
1426328103,441,969.6560,530.00,135.88,1059723,38367,1002834,9.3860,310.6080,88.5390,44.5870,76.26,441,0
1426328111,443,815.2620,552.80,200.86,1064529,38541,1007382,6.9500,323.1570,83.4950,44.6600,79.91,443,0
1426328120,445,799.3140,556.80,1.28,1069335,38715,1011930,35.4570,336.8390,113.3310,56.6400,76.07,445,0
1426328128,447,799.5860,558.80,1.28,1074141,38889,1016478,33.6690,385.9410,112.3330,52.2780,78.05,447,0
