Sat Mar 14 13:59:45 2015
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426341866,205,641.7140,405.20,2.38,1259520,27060,1222620,18.3547,316.8150,65.9260,42.9820,77.17,205,0
1426341873,207,671.6280,454.80,155.50,1271808,27324,1234548,20.1380,203.0290,61.0510,32.6570,77.88,207,0
1426341877,209,403.4770,517.60,3.03,1284096,27588,1246476,27.5100,220.3660,72.2210,35.4150,74.74,209,0
1426341882,211,407.8930,517.10,3.03,1296384,27852,1258404,31.7900,204.4790,71.4330,35.8230,78.20,211,0
1426341886,213,408.7850,520.90,3.06,1308672,28116,1270332,29.7250,205.2770,71.8860,35.2810,73.32,213,0
1426341891,215,478.7190,485.10,2.85,1320960,28380,1282260,23.7300,264.7920,74.4160,40.8960,77.82,215,0
1426341901,217,978.0210,376.80,105.83,1333248,28644,1294188,15.9875,189.0980,56.0270,30.6450,75.07,217,0
1426341907,219,628.5830,428.10,101.27,1345536,28908,1306116,23.3680,335.9940,73.6270,50.8740,78.77,219,0
1426341912,221,490.6690,495.80,2.91,1357824,29172,1318044,25.7670,199.4720,70.2220,34.8980,72.67,221,0
1426341917,223,430.3930,517.90,3.04,1370112,29436,1329972,30.8430,229.2590,77.1410,39.2370,76.05,223,0
1426341921,225,436.2720,515.10,3.02,1382400,29700,1341900,27.0790,235.3780,79.1900,41.7450,75.60,225,0
1426341926,227,438.8010,516.80,2.93,1394688,29964,1353828,33.5860,233.2020,79.4240,40.2410,77.36,227,0
1426341930,229,444.2630,515.10,3.02,1406976,30228,1365756,30.6530,251.4190,79.5260,39.4550,74.97,229,0
1426341936,231,547.9900,475.00,2.78,1419264,30492,1377684,27.1160,252.7400,71.9670,37.0860,75.19,231,0
1426341942,233,551.0630,469.80,2.76,1431552,30756,1389612,26.7570,272.7550,74.2280,39.0150,75.23,233,0
1426341946,235,434.2030,540.80,3.17,1443840,31020,1401540,28.1220,234.5530,77.2380,39.6780,72.38,235,0
1426341952,237,569.5610,471.00,2.76,1456128,31284,1413468,27.8040,270.1970,74.3680,39.7700,79.49,237,0
1426341957,239,466.5430,511.90,2.90,1468416,31548,1425396,35.6080,255.9000,83.1700,43.8020,76.23,239,0
1426341961,241,462.8760,520.30,3.05,1480704,31812,1437324,32.2540,274.2880,83.3690,43.2770,78.09,241,0
1426341967,243,500.1100,495.80,2.91,1492992,32076,1449252,30.3980,283.2220,83.3980,42.7880,79.22,243,0
1426341972,245,488.2010,508.60,2.98,1505280,32340,1461180,31.4660,282.1230,83.4470,44.5020,74.65,245,0
1426341977,247,531.9710,501.90,2.94,1517568,32604,1473108,29.0340,242.4200,79.0310,39.8230,69.80,247,0
1426341984,249,627.6930,469.20,2.75,1529856,32868,1485036,28.4510,354.6690,80.6890,52.6000,77.67,249,0
1426341991,251,769.6870,396.70,2.13,1542144,33132,1496964,25.9220,293.0710,72.8140,41.2840,77.45,251,0
1426341996,253,492.8280,513.00,3.01,1554432,33396,1508892,33.5290,261.9850,87.8480,43.5710,75.93,253,0
1426342002,255,496.5500,513.20,3.01,1566720,33660,1520820,35.4620,284.6320,90.3500,47.5650,75.61,255,0
1426342007,257,494.7750,519.00,3.04,1579008,33924,1532748,35.3720,282.7450,88.9020,44.2350,74.71,257,0
1426342012,259,500.0170,517.90,3.04,1591296,34188,1544676,35.3010,262.6820,89.7050,44.6620,74.36,259,0
1426342021,261,866.9620,374.40,2.20,1603584,34452,1556604,18.5070,255.6740,64.4980,36.9430,78.12,261,0
1426342029,263,789.8920,396.10,2.32,1615872,34716,1568532,25.8820,394.1740,80.8990,52.4060,80.08,263,0
1426342034,265,507.0340,522.60,2.96,1628160,34980,1580460,34.1360,313.7770,91.3180,48.0390,78.91,265,0
1426342039,267,515.3090,517.60,3.04,1640448,35244,1592388,35.6150,278.0910,91.6620,45.5720,79.92,267,0
1426342045,269,531.2390,507.00,2.97,1652736,35508,1604316,36.6030,277.6290,92.1120,46.8300,75.69,269,0
1426342050,271,526.8610,518.30,3.04,1665024,35772,1616244,31.5600,290.3150,90.1530,50.1200,77.53,271,0
1426342059,273,903.1510,373.90,2.19,1677312,36036,1628172,20.8850,248.9430,68.6810,37.7990,73.11,273,0
1426342068,275,813.4120,384.90,2.26,1689600,36300,1640100,14.9214,305.2930,78.6690,45.2600,77.16,275,0
1426342073,277,569.1140,502.20,2.95,1701888,36564,1652028,25.4901,328.3320,94.4760,49.8100,76.71,277,0
1426342079,279,554.2010,504.40,2.96,1714176,36828,1663956,21.2464,288.4710,96.5100,48.3750,78.32,279,0
1426342085,281,605.5870,488.00,2.86,1726464,37092,1675884,16.8014,378.5100,96.5120,54.3820,78.72,281,0
1426342092,283,603.8710,491.00,2.88,1738752,37356,1687812,20.4182,287.6220,93.3750,47.3220,74.03,283,0
1426342102,285,1016.6940,381.40,67.58,1751040,37620,1699740,13.6736,286.2020,72.1180,42.4780,76.21,285,0
1426342112,287,973.1110,390.70,179.03,1763328,37884,1711668,4.0613,318.7180,76.8110,46.7010,79.23,287,0
1426342118,289,611.2710,491.60,2.88,1775616,38148,1723596,9.4234,361.3490,96.4240,52.3050,78.48,289,0
1426342124,291,567.9680,511.70,2.90,1787904,38412,1735524,13.1330,331.5950,99.4510,50.4360,78.56,291,0
1426342130,293,564.3260,518.80,2.94,1800192,38676,1747452,8.9726,294.6210,95.9290,48.1480,75.43,293,0
1426342137,295,757.1960,449.00,2.63,1812480,38940,1759380,9.7295,335.1050,82.8770,44.7770,76.68,295,0
1426342146,297,859.6850,467.40,61.22,1824768,39204,1771308,6.5167,346.8630,88.7810,49.0970,77.54,297,0
1426342153,299,652.0910,485.70,2.85,1837056,39468,1783236,2.3632,363.8670,93.1210,55.7950,79.83,299,0
1426342159,301,580.3920,518.30,2.94,1849344,39732,1795164,3.4985,276.0950,97.1160,48.0720,75.78,301,0
1426342165,303,588.3730,514.50,2.92,1861632,39996,1807092,2.6774,277.1890,95.6130,49.4520,75.35,303,0
1426342171,305,584.2830,521.80,3.06,1873920,40260,1819020,3.1188,288.9620,93.8920,47.4940,73.57,305,0
1426342179,307,829.0840,421.20,2.47,1886208,40524,1830948,3.8040,389.5150,84.3270,54.0630,78.89,307,0
1426342187,309,727.4130,462.70,2.72,1898496,40788,1842876,7.3609,346.0990,88.0550,49.0280,76.70,309,0
1426342194,311,757.1950,468.00,2.74,1910784,41052,1854804,6.2588,380.8010,94.6710,54.5430,75.50,311,0
1426342201,313,606.6380,515.70,3.02,1923072,41316,1866732,3.2144,298.1540,96.4280,47.9460,72.30,313,0
1426342207,315,613.3910,513.10,2.91,1935360,41580,1878660,3.5279,321.3950,98.4840,48.9680,73.40,315,0
1426342214,317,654.1960,499.60,2.93,1947648,41844,1890588,4.4360,355.9630,92.7500,50.7690,77.13,317,0
1426342225,319,1148.1600,397.30,148.83,1959936,42108,1902516,3.5535,455.8210,83.5290,61.7440,80.41,319,0
1426342232,321,637.3180,517.00,3.03,1972224,42372,1914444,5.6925,307.8890,92.7340,49.5350,74.11,321,0
1426342238,323,654.4050,503.80,2.95,1984512,42636,1926372,2.7827,365.6970,95.1740,53.7110,74.95,323,0
1426342245,325,630.1990,517.20,3.03,1996800,42900,1938300,3.5010,322.4540,88.9390,47.7880,72.46,325,0
1426342253,327,772.8050,467.70,2.75,2009088,43164,1950228,4.4686,413.6240,95.5960,58.5900,74.16,327,0
1426342260,329,657.8090,514.80,3.02,2021376,43428,1962156,3.5550,357.8290,89.5800,52.3730,72.12,329,0
1426342268,331,852.4920,497.50,68.55,2033664,43692,1974084,1.8174,330.9920,83.8960,47.5040,70.03,331,0
1426342275,333,679.8090,500.30,2.93,2045952,43956,1986012,6.1310,317.6060,96.5100,51.7980,73.03,333,0
1426342282,335,680.2020,501.10,2.94,2058240,44220,1997940,6.0210,359.4130,93.7460,54.9390,76.63,335,0
1426342289,337,678.8750,501.70,2.94,2070528,44484,2009868,5.6120,331.1200,92.7610,50.6490,73.21,337,0
1426342298,339,839.9820,439.90,2.58,2082816,44748,2021796,7.5670,412.3500,90.9570,57.0790,75.16,339,0
1426342309,341,1095.7750,356.30,2.09,2095104,45012,2033724,5.7230,532.6400,87.8850,82.3880,79.71,341,0
1426342317,343,818.6470,450.50,2.64,2107392,45276,2045652,5.4060,430.1800,90.6410,55.3750,74.66,343,0
1426342324,345,689.0940,506.50,2.97,2119680,45540,2057580,4.4240,343.2200,89.7920,54.4670,70.96,345,0
1426342331,347,660.2950,525.70,3.08,2131968,45804,2069508,5.8420,380.5990,88.8590,52.5270,72.88,347,0
1426342342,349,1081.7220,402.50,71.72,2144256,46068,2081436,5.1506,344.7990,80.1340,49.1630,69.00,349,0
1426342351,351,883.7840,460.80,2.70,2156544,46332,2093364,4.7710,574.6800,92.6450,84.0840,80.37,351,0
1426342358,353,684.9870,515.00,3.02,2168832,46596,2105292,8.3050,339.6900,93.0030,49.8630,75.16,353,0
1426342365,355,729.8850,496.80,2.81,2181120,46860,2117220,7.6110,437.6520,90.2820,57.8180,76.48,355,0
1426342374,357,848.0540,469.90,2.76,2193408,47124,2129148,7.3420,414.8090,85.5200,55.4500,79.35,357,0
1426342383,359,929.4360,463.90,85.03,2205696,47388,2141076,7.0998,329.3740,82.3170,45.8630,74.21,359,0
