Sat Mar 14 11:30:03 2015,,,,,,,,,,,,,,
timestamp,number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
1426333138,303,596.854,533.5,3.1,1846179,26361,1807092,4.9546,190.912,76.848,39.378,67.4,303,0
1426333143,305,543.052,561.3,3.26,1858365,26535,1819020,4.0817,204.734,75.553,38.987,71.21,305,0
1426333149,307,592.386,539.8,3.14,1870551,26709,1830948,2.4345,216.566,74.696,41.413,69.35,307,0
1426333155,309,563.643,548.7,3.09,1882737,26883,1842876,3.1813,210.801,78.346,39.472,73.85,309,0
1426333161,311,566.979,548.7,3.19,1894923,27057,1854804,2.4729,210.739,74.885,40.181,70,311,0
1426333167,313,571.124,548.6,3.19,1907109,27231,1866732,2.9872,221.718,74.862,40.9,72.26,313,0
1426333174,315,717.373,489.4,2.85,1919295,27405,1878660,2.9392,193.862,69.726,38.209,71.36,315,0
1426333181,317,701.205,495.4,2.88,1931481,27579,1890588,2.7258,232.303,67.715,40.142,71.1,317,0
1426333189,319,702.412,511.2,2.97,1943667,27753,1902516,4.2524,212.207,62.355,36.45,70.78,319,0
1426333195,321,659.155,514.2,2.99,1955853,27927,1914444,3.9797,228.438,71.835,39.991,70.47,321,0
1426333201,323,595.011,542.7,3.16,1968039,28101,1926372,2.3749,226.363,83.1,43.496,69.19,323,0
1426333208,325,600.313,541.1,3.15,1980225,28275,1938300,1.9644,221.332,73.548,40.185,72.06,325,0
1426333217,327,912.5,455.4,83.26,1992411,28449,1950228,3.1693,200.906,65.766,38.393,70.21,327,0
1426333226,329,891.847,422.2,2.46,2004597,28623,1962156,5.3218,208.862,67.367,36.617,67.75,329,0
1426333235,331,857.333,482.6,77.77,2016783,28797,1974084,4.6324,206.296,68.944,40.498,69.85,331,0
1426333241,333,609.007,546.7,3.18,2028969,28971,1986012,2.7496,243.571,77.536,43.383,70.27,333,0
1426333247,335,611.666,547.7,3.19,2041155,29145,1997940,6.464,237.784,77.934,44.822,72.63,335,0
1426333254,337,654.394,533.8,3.1,2053341,29319,2009868,2.8374,210.536,72.146,42.966,67.33,337,0
1426333260,339,589.612,575.2,3.34,2065527,29493,2021796,2.3805,248.206,75.379,41.388,72.09,339,0
1426333266,341,595.95,572.5,3.33,2077713,29667,2033724,4.1912,229.001,73.499,42.756,73.37,341,0
1426333273,343,668.423,529.7,3.08,2089899,29841,2045652,3.4851,249.293,78.36,43.2,72.27,343,0
1426333279,345,628.556,548.5,3.19,2102085,30015,2057580,3.464,252.848,77.861,42.424,71.42,345,0
1426333286,347,622.511,557.5,3.24,2114271,30189,2069508,3.877,234.526,75.387,41.239,70.83,347,0
1426333292,349,624.759,558.8,3.25,2126457,30363,2081436,4.064,270.665,82.555,41.754,73.49,349,0
1426333300,351,758.777,503.6,2.93,2138643,30537,2093364,4.3401,241.469,72.445,40.645,72.99,351,0
1426333307,353,672.369,539.8,3.14,2150829,30711,2105292,3.4738,231.695,76.2,42.562,69.35,353,0
1426333315,355,849.252,502.2,83.77,2163015,30885,2117220,4.2577,252.58,76.576,45.334,76.06,355,0
1426333322,357,656.703,543.3,3.16,2175201,31059,2129148,4.3522,244.267,75.248,44.029,82.1,357,0
1426333329,359,657.791,545.5,3.17,2187387,31233,2141076,4.988,246.092,77.246,42.453,78.1,359,0
1426333339,361,1032.362,424.7,83.93,2199573,31407,2153004,4.7047,210.35,67.63,40.996,68.26,361,0
1426333350,363,1018.402,434.3,85.02,2211759,31581,2164932,3.3014,255.468,68.959,40.975,72.59,363,0
1426333357,365,670.386,544.2,3.17,2223945,31755,2176860,5.383,298.674,77.074,41.3,80.55,365,0
1426333363,367,673.866,545.1,3.17,2236131,31929,2188788,4.5857,293.422,83.05,46.974,76.84,367,0
1426333370,369,677.547,544.3,3.16,2248317,32103,2200716,9.013,265.464,82.982,44.329,79.97,369,0
1426333380,371,945.178,474.9,86.99,2260503,32277,2212644,5.1947,215.492,71.476,37.694,76.96,371,0
1426333389,373,898.472,522,75.43,2272689,32451,2224572,3.6861,261.529,74.043,41.853,77.11,373,0
1426333396,375,691.351,542.1,3.15,2284875,32625,2236500,5.533,257.834,85.29,41.559,80.05,375,0
1426333403,377,682.457,552.4,3.21,2297061,32799,2248428,5.759,259.259,75.442,40.626,82.81,377,0
1426333410,379,701.189,540.2,3.14,2309247,32973,2260356,8.007,287.074,78.053,43.737,80.29,379,0
1426333417,381,673.234,565.4,3.29,2321433,33147,2272284,6.229,266.723,82.301,44.043,80.89,381,0
1426333430,383,1301.178,443.5,249.62,2333619,33321,2284212,4.8459,259.971,76.078,38.903,72.35,383,0
1426333438,385,715.215,537.9,3.13,2345805,33495,2296140,6.355,286.843,83.752,47.58,80.8,385,0
1426333445,387,716.197,539.9,3.14,2357991,33669,2308068,5.7,286.269,77.4,48.111,81.76,387,0
1426333454,389,848.653,480.4,2.79,2370177,33843,2319996,6.239,257.802,74.268,41.041,79.13,389,0
1426333463,391,901.472,468.4,2.73,2382363,34017,2331924,6.492,246.295,70.564,37.865,74.66,391,0
1426333472,393,852.035,492.3,2.86,2394549,34191,2343852,7.552,243.906,73.696,40.821,76.62,393,0
1426333479,395,724.621,544.9,3.17,2406735,34365,2355780,7.474,293.65,82.758,44.4,81.32,395,0
1426333487,397,734.443,540.2,3.14,2418921,34539,2367708,10.343,283.766,86.428,42.762,80.88,397,0
1426333494,399,715.433,557.6,3.24,2431107,34713,2379636,7.241,247.183,79.594,44.669,79.1,399,0
1426333505,401,1090.666,431.5,101.39,2443293,34887,2391564,7.605,253.147,69.364,41.962,75.41,401,0
1426333513,403,785.461,529.9,3.08,2455479,35061,2403492,7.507,277.113,79.228,45.109,78.19,403,0
1426333520,405,736.33,550.2,3.2,2467665,35235,2415420,6.691,276.332,81.161,45.549,79.65,405,0
